customer_id,age,tenure_months,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,gender,churn
CUST04722,62,26,92.60146291009754,4156.279680338455,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,Male,0
CUST04723,49,30,126.13900122807256,5187.487125674312,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,Male,1
CUST04724,65,31,48.85935585246683,3265.307869091335,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer,Female,0
CUST04725,39,42,64.57293613856393,4254.416938995606,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card,Male,0
CUST04726,21,68,120.5301271256876,4068.1403272192647,No,Yes,No,No,No,No,No,One year,No,Credit card,Female,0
CUST04727,22,61,94.15952898742192,5678.700696403028,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,Male,0
CUST04728,54,61,32.01497919765913,3291.6509284631356,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,Male,0
CUST04729,58,70,75.9241626812067,816.1416385246775,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,Female,0
CUST04730,66,68,96.26233068649212,6313.90199205271,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,Male,0
CUST04731,30,17,138.23725113785684,5485.126966559096,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card,Female,1
CUST04732,51,19,44.50344649202303,7601.985174549776,No,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,Male,1
CUST04733,62,51,124.77388588907277,3441.1550832659454,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Male,1
CUST04734,39,70,36.981182799956876,644.0811421505358,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,Female,0
CUST04735,70,63,51.490635809854936,990.519511178679,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,Male,0
CUST04736,76,30,51.634704853715995,6191.089954760562,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,Male,1
CUST04737,40,25,134.07229546814824,560.7031165732434,No,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,Female,0
CUST04738,68,71,45.87229996194832,7264.452636535697,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,Female,0
CUST04739,20,26,122.30489450810317,2267.5678881355793,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,Male,1
CUST04740,59,56,80.0348494225506,7193.054743823011,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,Female,0
CUST04741,51,22,149.8817998136504,6192.58465343155,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Female,1
CUST04742,49,19,129.0818948247737,6972.1842696076865,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Female,1
CUST04743,62,31,116.16140747821633,1728.0367403243265,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Male,1
CUST04744,68,26,133.1944198647854,4773.634096592275,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,Male,1
CUST04745,75,42,102.42395103865437,766.8412739379322,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,Male,0
CUST04746,66,41,129.6747933487047,1634.2005249642202,No,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,Female,0
CUST04747,38,23,53.94649015698926,2493.0197741514025,No,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,Male,0
CUST04748,63,47,32.701417443139746,5931.6844802499845,DSL,No,No,No,No,No,No,Two year,No,Credit card,Male,0
CUST04749,61,13,100.07116092126694,217.2207475200968,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,Male,1
CUST04750,38,66,76.50975104626619,7226.875917319649,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,Male,0
CUST04751,61,66,75.43730338801615,585.0120394291152,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card,Male,0
CUST04752,28,16,88.47722081590601,3024.3917588501245,No,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,Female,1
CUST04753,56,28,66.97973950352053,667.0952340621013,DSL,Yes,No,No,No,No,No,Two year,No,Credit card,Female,0
CUST04754,21,35,101.38773908756778,6156.363387964922,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,Female,0
CUST04755,68,41,23.97388775519189,1147.693487753999,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,Male,0
CUST04756,18,31,146.0858744446292,7080.3601438944115,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Female,1
CUST04757,45,32,140.21216896592415,4251.171453000378,No,Yes,Yes,No,No,No,No,Two year,No,Bank transfer,Male,0
CUST04758,41,54,141.58512113565138,7588.813099254061,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,Female,0
CUST04759,78,59,67.45045442588338,2337.0800842093986,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,Male,0
CUST04760,52,41,89.14582449568297,3645.4428919895604,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer,Male,0
CUST04761,30,66,144.0369783974848,5560.090759390032,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Female,0
CUST04762,64,54,137.30498733558625,6658.668234316266,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,Female,1
CUST04763,51,40,122.73178186714915,3382.429560209942,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,Female,0
CUST04764,28,28,72.95310668018702,7141.61165585077,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer,Female,1
CUST04765,53,37,93.36409901368255,961.537922428674,No,No,Yes,No,No,Yes,No,Two year,No,Mailed check,Male,0
CUST04766,68,65,123.0786216481642,5675.304056104562,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Male,0
CUST04767,78,55,55.491559420204126,2798.62787806501,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card,Male,0
CUST04768,34,4,101.43841786965447,828.6571633781238,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,Female,1
CUST04769,52,10,127.63146223074139,3105.5831632799905,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,Male,1
CUST04770,77,47,111.96912292527718,7044.120683394832,DSL,No,No,No,No,No,No,Two year,Yes,Credit card,Male,0
CUST04771,35,14,82.3324820548301,7844.660292883347,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,Male,1
CUST04772,57,38,95.99908674217059,3154.5428596618513,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,Male,0
CUST04773,39,12,148.52782060895322,7093.602774694873,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card,Female,1
CUST04774,74,45,98.2584133041373,4087.0422416101883,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,Female,1
CUST04775,41,17,122.13030802242369,5741.780000558253,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,Female,1
CUST04776,75,35,114.45861936909614,382.06394974510897,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,Female,1
CUST04777,36,66,111.19378001881722,4467.349536432506,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Male,0
CUST04778,54,41,113.12797716482567,579.8922509637036,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Male,1
CUST04779,56,67,79.07326766659031,2163.5712976085188,No,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,Female,0
CUST04780,38,29,81.64082268735629,4543.178320432055,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,Female,0
CUST04781,25,18,80.8221558569017,6461.166856045011,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,Female,1
CUST04782,45,20,24.323098937639053,4495.931277555206,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,Male,1
CUST04783,22,14,51.338492943202056,7490.808498099376,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,Female,1
CUST04784,34,34,40.09332086448477,6486.453410455168,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,Male,0
CUST04785,54,49,135.23785148164345,1266.796365918719,No,No,Yes,Yes,No,No,No,One year,No,Credit card,Male,0
CUST04786,53,54,55.74601763888337,3123.88871531094,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,Female,0
CUST04787,71,31,37.99754248052025,5354.513709908095,No,No,Yes,No,No,No,Yes,One year,No,Credit card,Female,0
CUST04788,36,58,35.56970114841504,7508.480132242135,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,Female,0
CUST04789,44,42,110.99867849178062,7901.972632582474,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Female,1
CUST04790,70,58,20.790830418944708,6110.227774943201,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,Female,0
CUST04791,51,30,81.26957222834608,4598.679058523324,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,Female,1
CUST04792,28,25,35.45324372776551,6057.745324109175,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Male,0
CUST04793,71,63,130.45623909266766,2200.426627322303,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,Female,0
CUST04794,62,19,144.59854633881957,2283.152157531869,No,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,Female,1
CUST04795,64,8,144.63810010793748,5241.707782375339,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,Male,1
CUST04796,29,3,77.45533416308001,6977.247899671285,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,1
CUST04797,71,67,103.78692717652353,7759.079723627302,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,Male,0
CUST04798,38,17,97.9615377463968,2743.850114633122,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Female,1
CUST04799,71,14,65.50505718017388,6376.4979123485355,No,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card,Male,1
CUST04800,28,9,77.72838388466906,6815.2158261941995,DSL,Yes,No,No,No,No,No,Two year,No,Credit card,Male,1
CUST04801,56,62,28.36208064032714,4992.922479390514,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,Female,0
CUST04802,45,21,123.44087424729334,2793.783220193508,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card,Female,1
CUST04803,22,37,51.30445658010048,4960.326750884932,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,Male,0
CUST04804,34,11,79.86855304772891,4683.902256405871,No,No,Yes,No,No,No,No,One year,Yes,Credit card,Female,1
CUST04805,73,20,82.48069537016372,4860.073536255997,No,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,Female,0
CUST04806,37,35,92.89252608967136,4961.696506026017,No,No,No,No,Yes,Yes,No,One year,No,Bank transfer,Female,1
CUST04807,58,53,126.3239629254517,6779.524363156126,No,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,Male,0
CUST04808,63,47,109.94453600388746,1377.2504758732962,No,No,No,Yes,Yes,Yes,No,One year,No,Credit card,Female,0
CUST04809,75,52,106.19819638679496,2951.005701969041,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,Female,0
CUST04810,29,8,88.47691445464217,4696.293784258677,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,Male,1
CUST04811,23,4,32.47424814305669,2280.955354120779,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,Male,1
CUST04812,34,27,72.26110131461198,7825.661914230634,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,Male,0
CUST04813,68,44,144.45119066777175,2119.939071626587,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,Male,1
CUST04814,36,40,149.42124978747282,3767.6384675260742,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Female,0
CUST04815,43,47,114.96475899311937,7021.373064790285,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,Female,0
CUST04816,65,44,49.57694519970386,658.9080280286054,No,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,Female,0
CUST04817,61,48,33.24578398044147,6569.09025671213,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer,Female,0
CUST04818,61,52,73.9193666760059,4576.646784417867,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Female,0
CUST04819,69,68,131.35434730671363,273.78028574096993,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,Female,0
CUST04820,49,11,113.84235118635006,7225.244877894818,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,Female,1
CUST04821,23,4,134.90599088034364,332.79074693682946,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,Male,1
CUST04822,72,48,100.0509209106948,4131.438014244917,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,Female,1
CUST04823,75,26,36.942687396660006,411.26934599813535,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,Female,0
CUST04824,53,39,34.923475709761334,588.1767858264952,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,Male,0
CUST04825,55,58,26.240299341916806,7099.8904277779775,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card,Female,0
CUST04826,28,19,93.72039617455903,6131.287864760299,No,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card,Male,1
CUST04827,50,58,51.57521076122258,1591.5905624942338,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer,Male,0
CUST04828,79,28,115.46987337614357,4971.334426249746,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card,Female,1
CUST04829,41,66,109.21249166147595,6361.5429560811,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,Male,0
CUST04830,40,10,61.3543965130812,7118.933318107581,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Female,0
CUST04831,32,58,42.98421664032837,3757.0892761763876,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,Male,0
CUST04832,44,14,33.312045473480154,7182.049021661609,No,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,Male,0
CUST04833,28,15,115.85098559570261,4072.643580286141,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,Female,1
CUST04834,74,33,78.55732940537132,5512.059776577975,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,Female,1
CUST04835,68,17,62.05888884315806,7832.6542882126105,No,Yes,Yes,Yes,No,No,No,Two year,No,Credit card,Male,0
CUST04836,67,24,131.3648920548206,1902.8952777723234,No,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,Male,1
CUST04837,34,30,97.16971815401992,1364.7997831381756,No,No,No,No,Yes,No,No,One year,No,Credit card,Female,0
CUST04838,68,62,87.34030373155598,2749.310223323404,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,Female,0
CUST04839,70,13,116.63929144683004,1331.9042013080689,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,Male,1
CUST04840,31,62,126.02580823058749,2287.619189524896,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,Female,0
CUST04841,44,47,109.18951020495354,5949.0228804974195,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,Male,1
CUST04842,35,16,77.20082141791585,3830.6418066518722,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,Female,0
CUST04843,45,66,69.30884304738437,3012.829530069317,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,Female,0
CUST04844,68,43,120.31644197545128,2962.417562100829,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,Male,0
CUST04845,64,8,87.32793088323719,1572.3491997024246,No,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card,Female,0
CUST04846,64,3,111.57019020725892,3590.343405210222,No,No,No,No,No,Yes,No,Two year,Yes,Credit card,Male,1
CUST04847,21,12,135.75184258047176,5004.591758331646,No,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,Male,1
CUST04848,24,16,139.06578251577142,1130.4555794554255,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,Male,1
CUST04849,62,59,56.10303310127444,7783.046634532313,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,Male,0
CUST04850,52,49,44.42569353542683,3557.383787885334,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,Female,0
CUST04851,65,63,53.96735684378892,7584.72811567613,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,Female,0
CUST04852,26,62,117.67833016961535,1094.578234460998,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,Male,0
CUST04853,25,49,68.10754468600082,6142.383306317988,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,Female,0
CUST04854,69,51,42.540606509372864,4948.7516433374885,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,Female,0
CUST04855,62,33,32.79011402590601,6564.1116739560985,No,Yes,No,No,No,No,No,Month-to-month,No,Credit card,Female,0
CUST04856,34,30,62.55071454785942,4813.409825182537,No,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,Female,0
CUST04857,34,59,37.69773724556647,7703.436333277593,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Female,0
CUST04858,66,15,40.328569629329905,5022.916010820264,No,Yes,No,No,No,No,Yes,Two year,Yes,Credit card,Female,0
CUST04859,50,23,108.90491654801512,6281.140920248856,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,Male,1
CUST04860,49,45,22.565172436892688,7023.102544816271,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Female,0
CUST04861,25,62,35.28192401130694,5722.376100259471,No,No,Yes,No,Yes,No,No,One year,No,Credit card,Female,0
CUST04862,36,71,129.76751385770254,4203.408519374019,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,Male,0
CUST04863,55,15,129.8388310523729,2197.080288532094,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,Male,1
CUST04864,20,46,62.801652239265,6838.851054897441,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Male,1
CUST04865,76,64,31.433891087934768,3855.0144564556535,No,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,Female,0
CUST04866,22,46,111.64614339493676,4973.251646153772,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,Male,0
CUST04867,30,56,66.81711941060368,652.2277722897402,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,Male,0
CUST04868,64,44,25.910401536640357,3988.8635585522616,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,Female,0
CUST04869,63,29,40.51750756897381,5591.297999278363,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,Male,0
CUST04870,78,62,37.83792555532316,4680.893841271484,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,Female,0
CUST04871,48,52,96.58512469759609,3599.467751244726,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,Female,0
CUST04872,72,54,136.75528586846298,1802.9499876623602,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Female,1
CUST04873,33,57,123.09936433204946,2491.168196719473,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Female,0
CUST04874,67,66,91.0470858522399,5610.982378135162,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,Female,0
CUST04875,49,22,74.88017144057241,1809.0417767384033,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,Female,1
CUST04876,39,20,100.42797217895244,4981.378390164877,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,Female,0
CUST04877,46,33,77.69565632741052,4726.106148198502,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card,Female,0
CUST04878,39,25,51.99288593492108,7763.9314855071725,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,Male,0
CUST04879,60,46,108.29566919579635,505.0391030276657,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,Male,0
CUST04880,20,57,133.52171294637174,882.8184062225707,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,Female,1
CUST04881,71,5,68.47314298851187,4058.546055853141,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card,Female,1
CUST04882,27,55,129.4000007998738,4226.336406322004,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,Female,0
CUST04883,59,61,76.04066604285376,338.6227172652665,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,Female,0
CUST04884,79,8,72.17367260292538,6610.326258458427,No,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,Female,0
CUST04885,38,16,23.682166481113597,3967.893514861108,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,Male,0
CUST04886,33,48,110.38625717776334,2786.2170981914196,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,Male,0
CUST04887,29,61,124.97532826479699,2564.453089506709,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,Female,1
CUST04888,19,15,106.26239954261293,6894.029308802366,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,Male,1
CUST04889,58,65,39.676923680952655,1589.928274096879,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,Male,0
CUST04890,41,22,33.428150781843605,1300.1332893522217,No,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,Female,1
CUST04891,52,3,94.47163771041014,1721.1646632017998,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,Female,1
CUST04892,73,54,72.19711304399826,5007.67993026267,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,Female,1
CUST04893,47,14,75.78271185312664,6491.228227914705,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,1
CUST04894,74,36,145.814032076591,2661.209976429673,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,Female,0
CUST04895,47,67,114.1099472550985,1404.2267449562069,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,Female,0
CUST04896,64,10,73.53240609700836,1689.369457676392,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card,Female,1
CUST04897,52,49,22.482906379422936,4961.086552572451,No,No,No,No,No,Yes,Yes,One year,No,Mailed check,Male,0
CUST04898,36,65,24.432440720925136,1983.3611051895546,No,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,Male,0
CUST04899,67,57,109.0244804339613,7020.696246183907,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Female,0
CUST04900,25,27,128.9060387373093,849.0530082262254,No,No,No,No,No,Yes,Yes,Two year,No,Mailed check,Female,0
CUST04901,43,5,112.0013418414589,278.3009013640512,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,Male,1
